Title,Price,Region,Bedrooms,Floor Area,Lot Area,URL,Image Link,Barangay,Town/City,Longitude,Latitude,price_per_sqm,id,Price_log
Spectacular Prime Location Modern 3 Storey House and Lot for Sale in Pilar,10578000,Metro Manila,4,216,105,https://www.lamudi.com.ph/brand-new-modern-elegant-with-roofdeck-house-and-lot-in-pilar-village-las-pinas-45.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0c0bedf7b2472c.webp,Pilar,Las Piñas,121.0080137,14.417168,100742.85714285714,10562,16.174286930608062
Verdana Homes Mamplasan (Biñan) 3-Storey Asian Balinese House for Sale!,21500000,Laguna,4,250,200,https://www.lamudi.com.ph/verdana-homes-mamplasan-bi-an-3-storey-asian-balin-165952152558.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7597a99f71253a.webp,Langkiwa,Biñan,121.0617653,14.2968418,107500.0,10582,16.883563493097892
"For Sale: 3-Storey 4BR House and Lot in The Villas at Dasmariñas Highlands, Dasmariña...",9500000,Cavite,4,155,66,https://www.lamudi.com.ph/for-sale-3-storey-4br-house-and-lot-in-the-villas-16812847546.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d1feda2022d734.webp,San Agustin I,Dasmariñas,120.944111,14.304975,143939.39393939395,10571,16.06680235657077
"Valle Dulce | Caroline 1BR House for Sale in Calamba, Laguna | Futura by Filinvest",1754700,Laguna,1,29,70,https://www.lamudi.com.ph/caroline-1br-house-for-sale-in-valle-dulce-at-pueblo-solana-ciudad-de-calamba-laguna-futura-by-filinvest.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1e2f8253de3916.webp,Bubuyan,Calamba,121.102248,14.170923,25067.14285714286,10582,14.377808460099226
4-Bedroom Single Attached House and Lot for Sale in Ajoya Pampanga (Mexico) - with Sp...,5300000,Pampanga,4,91,143,https://www.lamudi.com.ph/4-bedroom-single-attached-house-and-lot-for-sale-in-ajoya-pampanga-mexico-with-special-offer.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1933e2728d5b6e.webp,Eden,Mexico,120.656765,15.128614,37062.93706293706,10572,15.483217378522351
"For Sale Elegant Triplex House in Moonwalk Village, Las Piñas City",7698000,Metro Manila,3,167,63,https://www.lamudi.com.ph/elegant-triplex-house-in-moonwalk-las-pinas-city-16690845610.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0b36824d367f6b.webp,Talon Dos,Las Piñas,120.985214,14.438526,122190.47619047618,10562,15.856471112825828
"3BR Quadruplex (Kiara Townhouse Inner) for Sale in Suntrust Sentosa, Calamba, Laguna",2406200,Laguna,3,79,60,https://www.lamudi.com.ph/3br-quadruplex-kiara-townhouse-inner-for-sale-in-suntrust-sentosa-calamba-laguna.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/869c1f39357f0e.webp,Punta,Calamba,121.125144,14.183614,40103.333333333336,10582,14.693559297581562
3 Bedroom House and Lot Unit for Sale in Carmona Estates (Linden),5918274,Cavite,3,52,174,https://www.lamudi.com.ph/3-bedroom-house-and-lot-unit-for-sale-in-carmona-estates-linden.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f176ddb62a922b.webp,Lantic,Carmona,121.0393379,14.2857792,34013.06896551724,10571,15.593555410295988
"Brand New Corner House for Sale in Manila Southwoods, Carmona, Cavite",49990000,Cavite,3,162,480,https://www.lamudi.com.ph/brand-new-corner-house-for-sale-in-manila-southwoo-166019987243.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/290e119f7f2eaf.webp,Cabilang Baybay,Carmona,121.4753629,14.3085255,104145.83333333331,10571,17.727333543389754
3 Bedroom House and Lot at Villas Phase 3 at Golden Horizon (Sierra),3247505,Cavite,3,69,54,https://www.lamudi.com.ph/3-bedroom-house-and-lot-at-villas-phase-3-at-golden-horizon-sierra.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/4e34b1904a75a9.webp,Perez,Trece Martires,120.886854,14.290812,60138.98148148148,10571,14.993397567171588
Ready For Occupancy House For Sale in Dasmariñas Cavite. Near La Salle Cavite,10980000,Cavite,3,110,120,https://www.lamudi.com.ph/ready-for-occupancy-house-for-sale-in-dasmarinas-cavite-near-la-salle-cavite.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/bdbc9677677814.webp,Salitran I,Dasmariñas,120.93635,14.357185,91500.0,10571,16.21158599404566
2 Bedroom House and Lot (End Corner) at Phirst Park Homes Calamba,3593959,Laguna,2,40,89,https://www.lamudi.com.ph/2-bedroom-house-and-lot-end-corner-at-phirst-park-homes-calamba-2.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/093a8de4095a87.webp,Palo-Alto,Calamba,121.113605,14.191945,40381.56179775281,10582,15.094764938358512
"House and Lot with 4 Bedrooms for Sale in Verona, Lumil, Silang- Gisella",7860000,Cavite,4,116,176,https://www.lamudi.com.ph/house-and-lot-with-4-bedroom-for-sale-in-verona-lumil-silang-gisella.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/af1c3e9a212712.webp,Lumil,Silang,121.012375,14.183282,44659.09090909091,10571,15.87729716440539
"3-Bedroom House and Lot for Sale in San Francisco Heights, Calamba-Sabrina",4442000,Laguna,3,60,110,https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-sale-in-san-francisco-heights-calamba-sabrina.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/20bd8f0b449dfe.webp,Palo-Alto,Calamba,121.110018,14.188338,40381.81818181818,10582,15.30661528343651
"4BR 2-Storey House and Lot for Sale at Siena Hills in Lipa, Batangas | Orabella Model",7860710,Batangas,4,147,176,https://www.lamudi.com.ph/4br-2-storey-house-and-lot-for-sale-at-siena-hills-16615025570.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/dc66cbab8fe0e8.webp,Antipolo del Sur,Lipa,121.184916,13.913043,44663.125,10583,15.877387491114613
"2-Storey 4BR House and Lot (Niran Model) for Sale in Suntrust Sentosa, Calamba, Lagun...",6396780,Laguna,4,115,176,https://www.lamudi.com.ph/2-storey-4br-house-and-lot-niran-model-for-sale-in-suntrust-sentosa-calamba-laguna.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/71535c3512052b.webp,Punta,Calamba,121.125144,14.183614,36345.34090909091,10582,15.671305296720048
"3-Bedroom House and Lot (Luciana Model) for Sale in Suntrust Verona, Silang, Cavite",9434000,Cavite,3,174,176,https://www.lamudi.com.ph/3-bedroom-house-and-lot-luciana-model-for-sale-in-suntrust-verona-silang-cavite.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c4308a3b8c0289.webp,Lumil,Silang,121.012375,14.183282,53602.27272727273,10571,16.059830742826342
"2-Storey 4BR House and Lot (Micaela Model) for Sale in Suntrust Verona, Silang, Cavit...",10592480,Cavite,4,178,176,https://www.lamudi.com.ph/2-storey-4br-house-and-lot-micaela-model-for-sale-in-suntrust-verona-silang-cavite.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/408ef8f24ef181.webp,Lumil,Silang,121.012375,14.183282,60184.545454545456,10571,16.175654873352677
"2-Storey 4BR House and Lot (Micaella Model) for Sale in Siena Hills, Lipa City, Batan...",9540880,Batangas,4,178,176,https://www.lamudi.com.ph/2-storey-4br-house-and-lot-micaella-model-for-sale-in-siena-hills-lipa-city-batangas.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0a2bf416d87287.webp,Antipolo del Sur,Lipa,121.184916,13.913043,54209.545454545456,10583,16.071096282356912
Merville Duplex House for Sale,22000000,Metro Manila,4,250,220,https://www.lamudi.com.ph/merville-duplex-house-for-sale-16852472401.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ff22b3a12784ae.webp,Merville,Parañaque,121.025633,14.499387,100000.0,10562,16.90655301132259
Brand new Classic townhouse for sale in Camella 1 Las Pinas City,7200000,Metro Manila,3,150,80,https://www.lamudi.com.ph/brand-new-classic-townhouse-for-sale-in-camella-1-167629237213.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/bfe833835b980c.webp,Talon Dos,Las Piñas,120.9939,14.44319,90000.0,10562,15.789591583986283
"Camella Tanza | RINA, Enhanced RFO 2-Bedroom House and Lot for Sale in Tanza, Cavite",4347000,Cavite,2,40,54,https://www.lamudi.com.ph/camella-tanza-rina-enhanced-rfo-2-bedroom-house-an-168912443274.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/799e6e573e9379.webp,Bagtas,Tanza,120.8483729,14.3391539,80500.0,10571,15.284996509970929
"Camella Calamba | CARA wCB, NRFO 3-Bedroom House and Lot for Sale in Calamba, Laguna",6468000,Laguna,3,66,99,https://www.lamudi.com.ph/camella-calamba-cara-wcb-nrfo-3-bedroom-house-and-168380679230.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/321df4fcef67f5.webp,Palo-Alto,Calamba,121.1182048,14.1957614,65333.333333333336,10582,15.682377499679134
"For Sale 3-Storey House and Lot with 2 car garage in Almanza Uno, Las Piñas",17200000,Metro Manila,5,272,174,https://www.lamudi.com.ph/modern-3-storey-house-and-lot-with-2-car-garage-in-166981605765.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/aa57bffcfa12b9.webp,Almanza Dos,Las Piñas,121.0078767,14.4023926,98850.57471264368,10562,16.660419941783683
"Camella Monticello | CARA wCB, NRFO 3BR House and Lot for Sale in San Jose del Monte,...",6530000,Bulacan,3,66,110,https://www.lamudi.com.ph/camella-monticello-cara-wcb-nrfo-3br-house-and-lot-168533431560.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/38c1e1117f9173.webp,Sapang Palay,San Jose del Monte,121.042258296,14.8336064431,59363.63636363636,10529,15.691917501252615
"Camella Monticello | EZABELLE, NRFO 2BR House and Lot for Sale in San Jose del Monte,...",4173000,Bulacan,2,46,60,https://www.lamudi.com.ph/camella-monticello-ezabelle-nrfo-2br-house-and-lot-168923479499.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/aaae9f37d944c0.webp,Sapang Palay,San Jose del Monte,121.0612785,14.8450503,69550.0,10529,15.244145759573689
"Camella Nueva Ecija | ELLA wCB, NRFO 5BR House and Lot for Sale in Cabanatuan City, N...",7650000,Nueva Ecija,5,100,121,https://www.lamudi.com.ph/camella-nueva-ecija-ella-wcb-nrfo-5br-house-and-lo-168915750350.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0070eafbab8c89.webp,Santa Arcadia,Cabanatuan,120.985475996,15.4714237451,63223.14049586777,10557,15.850216205802719
"Camella Nueva Ecija | GRETA, NRFO 5BR House and Lot for Sale in Cabanatuan City, Nuev...",10061000,Nueva Ecija,5,166,143,https://www.lamudi.com.ph/camella-nueva-ecija-greta-nrfo-5br-house-and-lot-f-168915750852.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/491119f0ea2b91.webp,Santa Arcadia,Cabanatuan,120.985475996,15.4714237451,70356.64335664336,10557,16.124177121274187
"Camella Provence | CARA wCB 3-Bedroom House and Lot for Sale in Malolos City, Bulacan",6879000,Bulacan,3,66,99,https://www.lamudi.com.ph/camella-provence-cara-wcb-3-bedroom-house-and-lot-168475258753.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/42fee7d64ac6f8.webp,Longos,Malolos,120.799474996,14.877889916,69484.84848484848,10529,15.743983850508151
"Camella Bucandala | CARMELA 113sqm, RFO 3-Bedroom House and Lot for Sale in Imus, Cav...",10229000,Cavite,3,65,113,https://www.lamudi.com.ph/camella-bucandala-carmela-113sqm-rfo-3-bedroom-hou-168922427317.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9937cc3ab29956.webp,Bucandala IV,Imus,120.9176919,14.3960455,90522.12389380531,10571,16.140737381439145
"Camella Verra Metro North | CRISELLE SF 113sqm, NRFO 2BR House and Lot for Sale in Va...",6180000,Metro Manila,2,40,113,https://www.lamudi.com.ph/camella-verra-metro-north-criselle-sf-113sqm-nrfo-168930418463.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5a48b437030f79.webp,Bignay,Valenzuela,120.996235,14.745664,54690.265486725664,10562,15.636828829433874
"Montebello | Chopin MR (w/ Balcony) 3BR SD House for Sale in Calamba, Laguna | Aspire...",13930000,Laguna,3,113,180,https://www.lamudi.com.ph/chopin-mr-with-balcony-3br-sd-house-for-sale-at-montebello-in-calamba-laguna-aspire-by-filinvest.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f19bace25efa62.webp,Punta,Calamba,121.122037,14.179893,77388.88888888889,10582,16.44955534575599
"Camella Tanza | ARIELLE End Unit, NRFO 2-Bedroom Townouse for Sale in Tanza, Cavite",4694000,Cavite,2,36,75,https://www.lamudi.com.ph/camella-tanza-arielle-end-unit-nrfo-2-bedroom-town-168912443465.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b224a3f2132365.webp,Bagtas,Tanza,120.8483729,14.3391539,62586.66666666666,10571,15.361795655393106
"Camella Lipa | DANA Enhanced, RFO 4-Bedroom House and Lot for Sale in Lipa City, Bata...",8535000,Batangas,4,85,99,https://www.lamudi.com.ph/camella-lipa-dana-enhanced-rfo-4-bedroom-house-and-169017982578.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5c24e77419ae12.webp,Tibig,Lipa,121.1483244,13.9549193,86212.12121212122,10583,15.959685914210677
"Bellefort Estates | NRFO 5-Bedroom Vivienne House and Lot for Sale in Bacoor, Cavite",8319438,Cavite,5,110,140,https://www.lamudi.com.ph/bellefort-estates-nrfo-5-bedroom-vivienne-house-an-166683469995.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/dc82d98e5265a8.webp,Molino IV,Bacoor,120.9943658,14.3810075,59424.55714285714,10571,15.934105262438994
"Pre-selling 2-Storey Townhouse For Sale at Molino VII, Bacoor, Cavite",4600000,Cavite,3,114,90,https://www.lamudi.com.ph/pre-selling-2-storey-townhouse-for-sale-at-molino-168958523723.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0bec510de40931.webp,Molino VII,Bacoor,121.0003387,14.3970876,51111.11111111111,10571,15.341566861459324
4 Bedroom House & Lot Unit for Sale at Sabella (Callista) Phase 3,4669553,Cavite,4,81,100,https://www.lamudi.com.ph/4-bedroom-house-lot-unit-for-sale-at-sabella-calli-16595767288.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f6ef1f557423c7.webp,Panungyanan,General Trias,120.90839,14.251345,46695.53,10571,15.35657390771913
"Aeon Duplex Bungalow SD for Sale in Sentosa, Calamba Laguna",3124880,Laguna,2,71,120,https://www.lamudi.com.ph/aeon-duplex-bungalow-sd-for-sale-in-sentosa-calamba-laguna.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/343ad331f4a546.webp,Punta,Calamba,121.126212,14.182374,26040.666666666668,10582,14.954906440415341
"Camella Monticello | CRISELLE, NRFO 2BR House and Lot for Sale in San Jose del Monte,...",4072000,Bulacan,2,40,60,https://www.lamudi.com.ph/camella-monticello-criselle-nrfo-2br-house-and-lot-168923479310.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ec49b2e5b91ae2.webp,Sapang Palay,San Jose del Monte,121.0612785,14.8450503,67866.66666666667,10529,15.219644837212496
"For Sale 3 Bedroom House and Lot in St. Ignatius Village, Quezon City",61440000,Metro Manila,3,250,384,https://www.lamudi.com.ph/for-sale-3-bedroom-house-and-lot-in-st-ignatius-village-quezon-city.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6375ad2a9c63a2.webp,Saint Ignatius,Quezon City,121.072922,14.613347,160000.0,10562,17.933571646803692
"Xavierville 1, Quezon City House Property for Sale (with old house)",47700000,Metro Manila,3,300,477,https://www.lamudi.com.ph/xavierville-1-quezon-city-property-for-sale-with-o-167522011315.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/88b88e9896031d.webp,Loyola Heights,Quezon City,121.076504,14.640624,100000.0,10562,17.68044195585857
Modern Design Brand New Triplex House and Lot in BF Resort,7400000,Metro Manila,2,160,98,https://www.lamudi.com.ph/modern-design-brand-new-triplex-house-and-lot-in-b-167593545635.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/29d6ec7d7519ac.webp,Talon Uno,Las Piñas,120.987165,14.446596,75510.20408163265,10562,15.816990558174398
Well Maintained Single House in Cittadella Executive Village Las Piñas,28500000,Metro Manila,5,380,200,https://www.lamudi.com.ph/well-maintained-single-house-in-cittadella-executi-167593667079.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d223d291bc2eab.webp,Pulang Lupa Dos,Las Piñas,120.987483,14.461456,142500.0,10562,17.16541464523888
For Sale Old Bungalow House in Philamlife Village Las Piñas,30000000,Metro Manila,4,350,520,https://www.lamudi.com.ph/for-sale-old-bungalow-house-in-philamlife-village-167593923132.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b2ec6edba23950.webp,Pamplona Dos,Las Piñas,120.973539,14.448666,57692.307692307695,10562,17.216707939626428
For Sale Pre-Selling Triplex House And Lot In Las Piñas,8600000,Metro Manila,3,130,80,https://www.lamudi.com.ph/for-sale-pre-selling-triplex-house-and-lot-in-las-168119154021.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2eb86f2f810776.webp,Almanza Uno,Las Piñas,121.0140532,14.4324914,107500.0,10562,15.967272761223736
For Sale Corner Bungalow House and Lot in BF Almanza Las Piñas,17500000,Metro Manila,4,200,263,https://www.lamudi.com.ph/for-sale-corner-bungalow-house-and-lot-in-bf-alman-168121178959.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6482fc681da0ff.webp,Almanza Dos,Las Piñas,121.0078767,14.4023926,66539.92395437263,10562,16.67771143889374
"For Sale Brand New Townhouse and Lot in Las Piñas City, Metro Manila",7300000,Metro Manila,4,140,71,https://www.lamudi.com.ph/for-sale-brand-new-townhouse-and-lot-in-las-pi-as-16812143817.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/638f4826379919.webp,Manuyo Dos,Las Piñas,120.9957576,14.4675605,102816.9014084507,10562,15.80338490611862
For Sale Old Bungalow House in Philamlife Village Las Piñas City,30000000,Metro Manila,3,350,520,https://www.lamudi.com.ph/for-sale-old-bungalow-house-in-philamlife-village-168364017684.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/fa6ad9db5baced.webp,Talon Dos,Las Piñas,120.985214,14.438526,57692.307692307695,10562,17.216707939626428
for sale brand new two (2) storey triplex house and lot in las pinas,6500000,Metro Manila,3,120,73,https://www.lamudi.com.ph/for-sale-brand-new-two-2-storey-triplex-house-and-168369719138.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a09cc1bfb8d2cb.webp,Pamplona Tres,Las Piñas,120.981053,14.455671,89041.09589041096,10562,15.687312734865866
FOR SALE MODERN DESIGN HOUSE AND LOT IN PILAR VILLAGE LAS PIÑAS WALKING DISTANCE,11300000,Metro Manila,4,220,121,https://www.lamudi.com.ph/for-sale-modern-design-house-and-lot-in-pilar-vill-168370963576.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f0ae7decae1037.webp,Pilar,Las Piñas,121.0080137,14.417168,93388.42975206612,10562,16.240313283682568
FOR SALE BRAND NEW TOWN HOUSE AND LOT WITH 1CAR GARAGE IN LAS PINAS,7300000,Metro Manila,4,140,71,https://www.lamudi.com.ph/for-sale-brand-new-town-house-and-lot-with-1car-ga-168372693829.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/4fda5bb8e3a05b.webp,Talon Dos,Las Piñas,120.985214,14.438526,102816.9014084507,10562,15.80338490611862
"3 Bedroom House for Sale in Greenmeadows, Ugong Norte, Quezon City",265000000,Metro Manila,3,400,805,https://www.lamudi.com.ph/3-bedroom-house-for-sale-in-greenmeadows-ugong-norte-quezon-city-1.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/133e6d57ddf240.webp,Ugong Norte,Quezon City,121.070815,14.596756,329192.5465838509,10562,19.395240383950497
Newly Built Brand New 2 Storey Single Detached with Bungalow House in BF Resort,52000000,Metro Manila,5,350,597,https://www.lamudi.com.ph/newly-built-brand-new-2-storey-single-dettached-wi-166632461091.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/59e2852d340aea.webp,Talon Uno,Las Piñas,120.987165,14.446596,87102.17755443887,10562,17.7667542765457
"Spacious Modern 2 Storey Duplex House in BF Resort Village, Las Piñas City",15300000,Metro Manila,4,241,161,https://www.lamudi.com.ph/spacious-modern-2-storey-house-and-lot-in-bf-resor-166684136050.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/cec9c7bf37d6a9.webp,Talon Uno,Las Piñas,120.987165,14.446596,95031.05590062113,10562,16.543363386362664
"Pre-selling 3BR 3-Storey Townhouse for Sale near Alabang in Likha Residences, Muntinl...",32539000,Metro Manila,3,247,93,https://www.lamudi.com.ph/pre-selling-3br-3-storey-townhouse-for-sale-near-alabang-in-likha-residences-muntinlupa-unit-facing-clubhouse-4.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f46a41baa61a9a.webp,Cupang,Muntinlupa,121.0388526266,14.4262485399,349881.72043010755,10562,17.297949927875447
For Sale Three (3) Huge fully furnished brand new house in BF Homes Parañaque,42400000,Metro Manila,4,490,329,https://www.lamudi.com.ph/for-sale-three-3-huge-fully-furnished-brand-new-ho-167774640356.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5391807c1f9db6.webp,B.F. Homes,Parañaque,121.0245799,14.4521766,128875.37993920971,10562,17.562658920202185
"3-Bedroom House and Lot for Sale at Lancaster New City in Imus, Cavite – GABRIELLE Mo...",6650000,Cavite,3,84,120,https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-sale-at-lancaster-new-city-in-imus-cavite-gabrielle-model.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/cb09cc9139e14a.webp,Alapan II-A,Imus,120.9062254,14.4084872,55416.66666666666,10571,15.710127412632037
"For Sale 3-Bedroom Townhouse at Micara Estates in Tanza, Cavite | Portia Typical Corn...",2839149,Cavite,3,45,62,https://www.lamudi.com.ph/for-sale-3-bedroom-townhouse-at-micara-estates-in-167945799465.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/fbb227073777e8.webp,Sahud Ulan,Tanza,120.829124,14.374237,45792.72580645161,10571,14.859014917346666
"For Sale Elegant Triplex House in Moonwalk Village, Las Piñas City",8548000,Metro Manila,4,167,63,https://www.lamudi.com.ph/elegant-triplex-house-in-moonwalk-las-pinas-city-166752687997.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b1425c84b41feb.webp,Talon Singko,Las Piñas,120.996723,14.422561,135682.53968253967,10562,15.961207895421175
"3BR 2-Storey Single Detached House and Lot for Sale at Kota Keluarga in San Juan, Bat...",11000000,Batangas,3,103,235,https://www.lamudi.com.ph/3br-2-storey-single-detached-house-and-lot-for-sal-166934804222.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8705eb14b20a47.webp,Laiya-Ibabao,San Juan,121.422891,13.673186,46808.51063829787,10583,16.213405830762646
"4BR 2-Storey Single Detached House and Lot for Sale at Kota Keluarga in San Juan, Bat...",13500000,Batangas,4,142,294,https://www.lamudi.com.ph/4br-2-storey-single-detached-house-and-lot-for-sal-166935040878.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/fe342b4c27c33b.webp,Laiya-Ibabao,San Juan,121.422891,13.673186,45918.36734693877,10583,16.41820024340866
"4BR 2-Storey Single Detached House and Lot for Sale at Kota Keluarga in San Juan, Bat...",14000000,Batangas,4,142,325,https://www.lamudi.com.ph/4br-2-storey-single-detached-house-and-lot-for-sal-166935041628.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/928ad1d46cc6cc.webp,Laiya-Ibabao,San Juan,121.422891,13.673186,43076.92307692308,10583,16.454567887579532
"4BR 2-Storey Single Detached House and Lot for Sale at Kota Keluarga in San Juan, Bat...",13700000,Batangas,4,142,304,https://www.lamudi.com.ph/4br-2-storey-single-detached-house-and-lot-for-sal-166935041914.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/85e0401973d4d8.webp,Laiya-Ibabao,San Juan,121.422891,13.673186,45065.78947368421,10583,16.432906390798355
Brand New Modern House and Lot for Sale in BF Resort Las Piñas City,9500000,Metro Manila,4,168,102,https://www.lamudi.com.ph/brand-new-modern-house-and-lot-for-sale-in-bf-reso-167301983518.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2a0169b9704429.webp,Talon Uno,Las Piñas,120.987165,14.446596,93137.25490196078,10562,16.06680235657077
"House & Lot For Sale at Woodhills , Avida Setting Nuvali Laguna",12800000,Laguna,3,150,204,https://www.lamudi.com.ph/house-lot-for-sale-at-woodhills-avida-setting-nuva-168188977310.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7bc17be4e2b31f.webp,Canlubang,Calamba,121.0533622,14.1857173,62745.098039215685,10582,16.364955728889846
"Spacious Luxury Townhouse for sale in Mariposa Cubao, Quezon City near San Juan",74000000,Metro Manila,5,450,150,https://www.lamudi.com.ph/spacious-luxury-townhouse-for-sale-in-mariposa-cub-16903707062.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1856e7fac7d4c5.webp,Cubao,Quezon City,121.0572,14.61777,493333.3333333333,10562,18.119575651168443
"Ventura Real | Sapphire 2BR House for Sale in Calamba, Laguna | Futura by Filinvest",3920100,Laguna,2,62,86,https://www.lamudi.com.ph/sapphire-2br-house-for-sale-at-ventura-real-in-calamba-laguna-futura-by-filinvest.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0594b1ed186cd7.webp,Bubuyan,Calamba,121.102719,14.170281,45582.558139534885,10582,15.181627721645347
Duplex House for Sale 4 Bedroom w/ maids room in Las Piñas Pamplona near Alabang,9900000,Metro Manila,4,160,91,https://www.lamudi.com.ph/duplex-house-for-sale-4-bedroom-w-maids-room-in-la-169104887261.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/fce8433c657663.webp,Pamplona Tres,Las Piñas,120.981053,14.455671,108791.2087912088,10562,16.108045315104818
